TRANSACTION_DT,CUSTOMER_ID,AGE_GROUP,PIN_CODE,PRODUCT_SUBCLASS,PRODUCT_ID,AMOUNT,ASSET,SALES_PRICE
11/1/2000,760225,30-34,115,110404,4712789000022,1,36,46
11/1/2000,1172829,35-39,115,130111,4710160003013,1,63,79
11/1/2000,1670981,40-44,115,100212,4710736570031,1,54,65
11/1/2000,1848496,,Unknown,712901,8888021100624,1,114,142
11/1/2000,2091846,<25,115,110411,4710085120628,3,60,57
11/1/2000,1187366,25-29,221,120108,4710088443250,1,71,85
11/1/2000,663373,45-49,115,110411,4710085120093,1,20,19
11/1/2000,2084916,<25,Unknown,100205,4710247006937,1,72,79
11/1/2000,1848564,,Unknown,320402,20564100,1,946,1180
11/1/2000,2117812,<25,106,120101,4719090302012,1,100,126
11/1/2000,1849332,45-49,Others,130315,4714981010038,1,28,23
11/1/2000,1104905,45-49,115,120103,4711524000396,1,17,21
11/1/2000,1849332,45-49,Others,120103,4711524000433,1,17,20
11/1/2000,1104905,45-49,115,100207,4710047502011,1,7,9
11/1/2000,217361,45-49,115,120103,4710011409056,1,23,28
11/1/2000,1034561,40-44,115,130305,4710719001354,1,148,193
11/1/2000,1981995,50-54,115,100102,40000757320,1,82,89
11/1/2000,1789225,35-39,115,100504,4710085104130,1,83,94
11/1/2000,1900309,35-39,115,110507,4710010020054,1,21,25
11/1/2000,663373,45-49,115,520472,4716349007162,1,68,99
11/1/2000,426541,35-39,114,530202,4710312020066,1,52,68
11/1/2000,1187366,25-29,221,110208,4711408000191,1,5,8
11/1/2000,1848564,,Unknown,320501,20564131,1,329,410
11/1/2000,663373,45-49,115,500303,4710364144307,1,9,15
11/1/2000,2144702,25-29,115,130308,4710670200407,3,51,66
11/1/2000,663373,45-49,115,520433,2230106000347,2,96,144
11/1/2000,2091235,25-29,115,130204,4710063312175,1,58,65
11/1/2000,539166,40-44,115,100207,4710047502066,2,14,18
11/1/2000,1634518,30-34,115,110117,4710012111019,1,55,65
11/1/2000,2147239,25-29,Others,100205,4710096000322,1,15,18
11/1/2000,2014883,25-29,115,110508,4711258004110,3,51,75
11/1/2000,418683,45-49,115,120103,4711524000891,1,23,25
11/1/2000,2147239,25-29,Others,130315,4713985863169,1,35,45
11/1/2000,1717723,40-44,115,130308,4710290003044,2,44,58
11/1/2000,439725,55-59,115,110411,4710085172900,2,46,54
11/1/2000,190138,45-49,115,110401,4710088410139,3,129,117
11/1/2000,308359,60-64,115,110507,4710570000220,1,30,38
11/1/2000,2147239,25-29,Others,110109,8007150900015,1,64,80
11/1/2000,2147239,25-29,Others,300808,4719859182107,1,62,79
11/1/2000,1173741,40-44,Others,100205,4710283170135,2,108,140
11/1/2000,1717723,40-44,115,100211,4710126011557,1,30,38
11/1/2000,1873139,30-34,221,130108,4711686002023,1,31,40
11/1/2000,768566,,115,110507,4710010020061,3,63,78
11/1/2000,663373,45-49,115,520433,2230106000330,2,68,104
11/1/2000,627436,40-44,115,100303,4711856000651,2,106,130
11/1/2000,1187366,25-29,221,110133,4710868506175,1,74,96
11/1/2000,1187366,25-29,221,110138,4710992231189,1,33,42
11/1/2000,236645,35-39,Unknown,120104,4710321791797,1,92,109
11/1/2000,1620320,45-49,115,130204,4710121023302,1,60,89
11/1/2000,439725,55-59,115,110504,4710626111610,1,23,26
11/1/2000,309448,40-44,115,130313,4711437000018,1,39,49
11/1/2000,539166,40-44,115,110217,4710265847666,1,180,135
11/1/2000,1846614,,Unknown,110405,4713390600205,1,32,38
11/1/2000,1660043,40-44,115,110119,4711258001256,1,28,29
11/1/2000,190138,45-49,115,110507,4710172020015,2,38,46
11/1/2000,1607000,35-39,221,500203,4710908131824,1,80,89
11/1/2000,1849332,45-49,Others,120103,4711524000907,1,23,25
11/1/2000,1674101,25-29,115,130206,20415723,2,104,118
11/1/2000,539166,40-44,115,100210,4710247001321,1,86,85
11/1/2000,217361,45-49,115,120104,4710857472689,1,45,52
11/1/2000,539166,40-44,115,130306,4714567001641,1,33,42
11/1/2000,1607000,35-39,221,530105,4710363724005,2,68,84
11/1/2000,656818,30-34,115,100216,4710098166811,1,14,18
11/1/2000,1849332,45-49,Others,120103,4719862260427,1,22,28
11/1/2000,1104905,45-49,115,100440,4710160001071,1,58,85
11/1/2000,1327205,40-44,221,110507,4711220111167,1,79,102
11/1/2000,1900309,35-39,115,110506,4710010010017,1,123,149
11/1/2000,1429534,45-49,115,130106,4711022100031,1,17,21
11/1/2000,336796,45-49,115,530406,4710094020179,1,61,75
11/1/2000,2080246,30-34,115,130208,4710105051628,2,20,26
11/1/2000,1846607,,Unknown,100203,4710861100011,3,45,54
11/1/2000,1254334,40-44,115,100515,4710632002988,1,17,21
11/1/2000,1673524,50-54,115,100101,22000119964,1,140,168
11/1/2000,689168,55-59,115,130106,4710583350718,2,20,26
11/1/2000,1673524,50-54,115,500210,4712425010255,1,114,109
11/1/2000,1846935,,Unknown,130305,614632010285,1,71,88
11/1/2000,336796,45-49,115,110118,4710012142136,1,31,38
11/1/2000,2080246,30-34,115,130315,4714981010038,1,28,24
11/1/2000,958448,30-34,115,110401,4710199010174,1,45,55
11/1/2000,958448,30-34,115,110517,4710063131370,1,162,196
11/1/2000,1202335,40-44,115,120103,4710857000059,1,17,16
11/1/2000,958448,30-34,115,110507,4710172030021,1,112,145
11/1/2000,2052472,,Unknown,110411,4710085172696,2,40,38
11/1/2000,2074078,45-49,106,110411,4710088412225,1,29,38
11/1/2000,2080246,30-34,115,110108,4710200000019,1,72,96
11/1/2000,1846225,,Unknown,120103,4710011401128,1,23,26
11/1/2000,1664379,35-39,115,100515,4710171052222,1,53,65
11/1/2000,958448,30-34,115,110507,4710626622857,1,106,124
11/1/2000,1202335,40-44,115,110411,4710088412201,1,29,36
11/1/2000,1254334,40-44,115,712901,4902704881052,1,18,21
11/1/2000,1202335,40-44,115,120103,4710321790509,1,72,84
11/1/2000,1664379,35-39,115,120103,4711524001041,1,23,25
11/1/2000,2052472,,Unknown,110117,4710063031144,1,57,57
11/1/2000,2080246,30-34,115,130201,4710105045450,1,15,20
11/1/2000,95907,35-39,115,110411,4710085172702,3,60,57
11/1/2000,1664379,35-39,115,110136,4710254041037,1,57,72
11/1/2000,1429534,45-49,115,120103,4711524000396,1,17,21
11/1/2000,1673524,50-54,115,500301,4714390001016,1,39,54
11/1/2000,336796,45-49,115,500307,4901422038939,2,220,218
11/1/2000,1846225,,Unknown,120103,4710011409056,1,23,28
11/1/2000,1846225,,Unknown,100203,4710176033998,1,66,79
11/1/2000,1664379,35-39,115,100218,4710543282318,1,57,69
11/1/2000,1429534,45-49,115,120103,4711524000495,1,17,21
11/1/2000,1664379,35-39,115,100212,8934614019061,1,36,45
11/1/2000,1664379,35-39,115,130308,4710290007011,4,20,28
11/1/2000,1846225,,Unknown,120103,4710011406123,1,23,28
11/1/2000,336796,45-49,115,110518,4710626844259,1,79,75
11/1/2000,1673524,50-54,115,500903,4712076005013,1,28,45
11/1/2000,392433,,115,730103,4712297010742,1,24,32
11/1/2000,2080246,30-34,115,110401,4710088410795,1,44,55
11/1/2000,1202335,40-44,115,120103,4710011406123,1,23,27
11/1/2000,1664379,35-39,115,120103,4710857000011,1,57,69
11/1/2000,1846607,,Unknown,130308,4710290004218,1,34,43
11/1/2000,1202335,40-44,115,100312,37000445111,1,38,45
11/1/2000,1429534,45-49,115,120103,4711524000471,1,17,21
11/1/2000,95907,35-39,115,110411,4710088412973,1,20,24
11/1/2000,1673524,50-54,115,100515,4710171052222,1,53,65
11/1/2000,1673524,50-54,115,500301,4714390001023,1,39,54
11/1/2000,2074078,45-49,106,110112,4718426020026,1,52,67
11/1/2000,1673524,50-54,115,520144,4712825123029,2,30,42
11/1/2000,1202335,40-44,115,110411,4710088412218,1,29,36
11/1/2000,1846225,,Unknown,130106,4710583110015,1,18,28
11/1/2000,1202335,40-44,115,110407,4710734000011,1,38,43
11/1/2000,2080246,30-34,115,100516,4719433000476,1,230,260
11/1/2000,2080246,30-34,115,120107,4716759020133,1,89,89
11/1/2000,2155173,<25,115,110402,4902105004128,2,230,300
11/1/2000,542395,55-59,115,731201,4714072300383,1,77,94
11/1/2000,221177,45-49,115,130106,4710583110015,1,18,29
11/1/2000,627573,30-34,115,100205,4710247005671,1,72,89
11/1/2000,2154039,<25,115,110401,4710088410139,1,43,39
11/1/2000,627573,30-34,115,100307,4901988666638,1,19,28
11/1/2000,2155173,<25,115,100210,4710247001321,1,86,85
11/1/2000,2155173,<25,115,110410,4710085171491,2,30,36
11/1/2000,2155173,<25,115,520102,4710017089085,1,13,13
11/1/2000,1818819,<25,115,120105,4719090106016,1,30,28
11/1/2000,627573,30-34,115,130204,4710043004434,1,78,108
11/1/2000,1818819,<25,115,120105,4719090105019,1,28,28
11/1/2000,2154039,<25,115,100217,28400017305,1,95,129
11/1/2000,2154039,<25,115,110401,4710199010174,1,45,55
11/1/2000,1332933,55-59,115,100112,4711372660421,1,43,58
11/1/2000,2034638,<25,Others,110411,4710085172696,2,40,38
11/1/2000,2154039,<25,115,130206,20415723,1,52,62
11/1/2000,2154039,<25,115,120103,4710011405133,2,46,58
11/1/2000,2154039,<25,115,100205,4710247005831,1,82,96
11/1/2000,2034638,<25,Others,110411,4710085172702,2,40,38
11/1/2000,221177,45-49,115,130315,4714981010038,2,56,48
11/1/2000,1747270,30-34,Unknown,100211,4710126011557,1,30,36
11/1/2000,2154039,<25,115,120103,4710011401128,1,23,29
11/1/2000,2154039,<25,115,120103,4710011409056,1,23,29
11/1/2000,1332933,55-59,115,110518,4710626210955,1,69,81
11/1/2000,469814,40-44,Unknown,130315,4714981010038,2,56,48
11/1/2000,2155173,<25,115,590515,4710086120207,1,165,199
11/1/2000,2155173,<25,115,500111,4718433614799,1,19,29
11/1/2000,1166026,40-44,115,110411,4710085120093,6,120,114
11/1/2000,1166026,40-44,115,100311,4710140200500,2,68,84
11/1/2000,2154039,<25,115,100307,4711300986982,1,40,52
11/1/2000,2154039,<25,115,100515,4710105026411,1,51,79
11/1/2000,1332933,55-59,115,100514,4710626521716,1,138,155
11/1/2000,2034638,<25,Others,110411,4710085120093,2,40,38
11/1/2000,542395,55-59,115,712901,4902704244567,2,148,186
11/1/2000,2155173,<25,115,110411,4710088414243,1,20,25
11/1/2000,627573,30-34,115,320201,4710431126687,1,49,79
11/1/2000,2154039,<25,115,100208,4710144101452,1,79,85
11/1/2000,1818819,<25,115,130108,4711686002504,1,22,28
11/1/2000,2155173,<25,115,110411,4710085172702,2,40,38
11/1/2000,1332933,55-59,115,110110,4710095331700,1,82,124
11/1/2000,2034638,<25,Others,100511,4710085150311,2,28,30
11/1/2000,2154039,<25,115,120104,4903035300380,1,65,75
11/1/2000,2154039,<25,115,130106,4710583110015,1,18,29
11/1/2000,1766288,35-39,115,130204,4710105010182,1,48,54
11/1/2000,1685022,50-54,115,110136,4710008241218,1,22,32
11/1/2000,1662764,<25,115,110411,4710085120628,2,40,44
11/1/2000,1662764,<25,115,130106,4710583300089,1,41,53
11/1/2000,1766035,<25,115,120112,4711207003027,1,32,45
11/1/2000,2153445,55-59,115,130204,4710063312120,1,90,105
11/1/2000,1792102,30-34,115,130206,4711080010112,1,34,40
11/1/2000,1792102,30-34,115,110603,9556001589101,1,21,28
11/1/2000,1766035,<25,115,110411,4710085120093,1,20,19
11/1/2000,1766035,<25,115,100517,4710171083226,1,53,59
11/1/2000,924887,35-39,115,731304,4714692001264,1,19,30
11/1/2000,1766288,35-39,115,130201,4710105031286,1,19,23
11/1/2000,1848335,,Unknown,110411,4710085172696,1,20,19
11/1/2000,1662764,<25,115,120112,4711207003027,1,32,45
11/1/2000,1766288,35-39,115,120103,4710011406123,1,23,29
11/1/2000,1766288,35-39,115,120104,4710088491176,1,74,93
11/2/2000,629539,40-44,115,100312,4710543310066,1,14,18
11/2/2000,1557824,40-44,110,110322,4711573333834,1,36,49
11/2/2000,982771,35-39,221,110401,4710199010174,2,90,110
11/2/2000,629539,40-44,115,130308,4710670200407,1,17,22
11/2/2000,993869,30-34,221,130208,4710105031682,1,19,23
11/2/2000,347877,40-44,115,100201,84501238520,1,14,18
11/2/2000,1274233,60-64,221,760132,4714082210252,1,45,59
11/2/2000,380300,45-49,115,100205,4713608110779,1,16,22
11/2/2000,1054743,40-44,115,712901,8999002568972,1,64,85
11/2/2000,1033380,45-49,221,110115,4710868501590,1,36,43
11/2/2000,1591514,35-39,115,120112,4711207002310,1,30,43
11/2/2000,1132502,50-54,115,780510,4712814168888,5,240,345
11/2/2000,397391,40-44,221,110508,9300644131711,1,27,32
11/2/2000,1407044,45-49,221,100511,4710110222228,3,51,66
11/2/2000,1012392,,221,110204,4710943120036,1,35,42
11/2/2000,1407044,45-49,221,100511,4710294110212,24,144,216
11/2/2000,1227048,35-39,221,560201,4710036110050,2,590,718
11/2/2000,1401752,<25,115,530110,4710205000434,2,174,152
11/2/2000,1728231,35-39,221,530104,4903301563495,1,40,54
11/2/2000,1033380,45-49,221,100205,4710015102571,1,60,71
11/2/2000,1668810,30-34,221,100503,8635012177,1,89,115
11/2/2000,1238747,35-39,115,500305,4710038850565,1,34,48
11/2/2000,1605174,30-34,115,130207,4710088434258,1,28,26
11/2/2000,895651,30-34,221,100218,4710022209591,1,83,99
11/2/2000,1243635,40-44,115,100507,4710105020341,1,54,66
11/2/2000,1602197,25-29,115,120105,4719090105019,1,28,28
11/2/2000,443531,45-49,115,110136,4710008241119,1,22,32
11/2/2000,1656893,,Others,100515,4710171120228,1,54,76
11/2/2000,957885,>65,115,110217,4719090900058,1,145,149
11/2/2000,1669589,25-29,221,530105,4710308000294,1,128,161
11/2/2000,666244,30-34,221,110510,76277109364,1,18,24
11/2/2000,1546439,35-39,Others,510539,729042063148,1,60,89
11/2/2000,838061,35-39,115,110401,4710088410139,2,86,78
11/2/2000,861052,40-44,115,760583,4712552008606,1,60,85
11/2/2000,1054743,40-44,115,100511,4710294110212,10,60,90
11/2/2000,1433067,40-44,115,731201,4714692000762,1,600,790
11/2/2000,798983,35-39,115,100511,4710128086027,1,5,9
11/2/2000,1365207,40-44,115,110332,4711461660011,1,180,228
11/2/2000,993517,35-39,Unknown,500804,9310022781803,12,1068,624
11/2/2000,1191004,25-29,115,100207,4710047502011,2,14,18
11/2/2000,1451115,30-34,110,100203,4710861100011,1,15,18
11/2/2000,1635126,40-44,221,110401,4710088410382,1,44,55
11/2/2000,1614770,35-39,221,100205,4710247005978,1,82,96
11/2/2000,838054,60-64,115,110405,4713390600205,2,64,80
11/2/2000,1033380,45-49,221,110504,4710063121036,1,27,31
11/2/2000,1033380,45-49,221,110106,4711271000014,1,14,15
11/2/2000,895651,30-34,221,130308,4710670200506,2,18,24
11/2/2000,1026351,40-44,221,720301,4710314900083,2,424,598
11/2/2000,957885,>65,115,110117,4710063031144,2,114,116
11/2/2000,1635126,40-44,221,100314,4710467551224,1,42,58
11/2/2000,790109,30-34,115,110410,4710088411440,1,40,48
11/2/2000,1437768,40-44,115,110106,4710559123704,1,25,32
11/2/2000,1666052,35-39,115,100505,4710128030020,1,17,22
11/2/2000,1557824,40-44,110,110401,4710088410139,1,43,39
11/2/2000,1598681,30-34,115,110515,4710626111252,1,62,71
11/2/2000,1591514,35-39,115,110401,4710088410610,2,38,52
11/2/2000,1023299,30-34,221,110411,4710085172702,5,100,95
11/2/2000,1715880,30-34,115,501002,20556372,1,43,59
11/2/2000,1614770,35-39,221,731201,4714072300390,1,60,79
11/2/2000,1365207,40-44,115,530405,4710530013024,1,55,69
11/2/2000,1985023,45-49,Others,110205,4710943101134,10,60,90
11/2/2000,1451115,30-34,110,520102,4710017089016,4,128,128
11/2/2000,1621389,<25,115,130204,4710105015125,1,94,101
11/2/2000,975186,35-39,221,120101,4719090301015,2,84,110
11/2/2000,1487930,50-54,106,110515,4710626111252,1,62,75
11/2/2000,921732,25-29,115,100510,4710088424655,1,32,47
11/2/2000,1186987,>65,115,100406,34000255092,1,84,109
11/2/2000,1163919,30-34,221,110403,4710175565209,2,62,76
11/2/2000,1525144,30-34,221,560336,4710091111719,1,85,115
11/2/2000,1365207,40-44,115,530404,4713089003003,1,62,68
11/2/2000,426282,40-44,115,110411,4710085172696,2,40,38
11/2/2000,952712,<25,115,110410,4710088411785,2,48,60
11/2/2000,1451115,30-34,110,110201,4712500125027,1,49,57
11/2/2000,1249477,45-49,221,130204,4710105045313,1,16,20
11/2/2000,878586,30-34,221,100436,9415007007173,1,335,395
11/2/2000,1200218,40-44,115,130315,4714981010038,1,28,24
11/2/2000,957885,>65,115,100314,4710467221516,1,42,58
11/2/2000,1365207,40-44,115,100515,4710171120228,1,54,76
11/2/2000,1033380,45-49,221,110131,4902402376614,3,186,217
11/2/2000,1380934,60-64,105,530405,4710530032063,1,80,99
11/2/2000,1592221,30-34,221,100431,4711186400114,1,34,40
11/2/2000,1726480,25-29,221,110411,4710085172696,6,120,114
11/2/2000,1507126,35-39,221,120103,4710857000059,3,51,48
11/2/2000,1600353,45-49,115,130302,4711634002570,1,31,39
11/1/2000,2154039,<25,115,130308,4710191030002,2,72,92
11/1/2000,2155173,<25,115,110411,4710088412966,1,20,25
11/1/2000,627573,30-34,115,100403,9555037202039,1,80,92
11/1/2000,221177,45-49,115,110136,4710008251125,1,23,28
11/1/2000,2155173,<25,115,520102,4710017089023,1,29,29
11/1/2000,2155173,<25,115,520102,4710017089054,1,23,24
11/1/2000,1747270,30-34,Unknown,130315,4714981010038,1,28,23
11/1/2000,2154039,<25,115,100201,4710126020283,1,68,84
11/1/2000,2154039,<25,115,100510,4710105020327,1,50,69
11/1/2000,1166026,40-44,115,130315,4714981010038,1,28,24
11/1/2000,2154039,<25,115,110411,4710085120628,1,20,19
11/1/2000,221177,45-49,115,110407,4710943101318,1,42,55
11/1/2000,2034638,<25,Others,100507,4710094097768,4,148,180
11/1/2000,2034638,<25,Others,100515,4710946718445,1,152,179
11/1/2000,1332933,55-59,115,100601,4710777110661,1,327,359
11/1/2000,1332933,55-59,115,100443,4710043100013,1,166,149
11/1/2000,2154039,<25,115,110411,4710085120093,1,20,19
11/1/2000,2154039,<25,115,110511,4710254031342,1,56,70
11/1/2000,2154039,<25,115,110504,4710323168054,2,34,40
11/1/2000,627573,30-34,115,100102,4902757160906,1,95,129
11/1/2000,1166026,40-44,115,110410,4710088411440,2,80,96
11/1/2000,2154039,<25,115,130308,4710670200100,1,17,22
11/1/2000,2154039,<25,115,110217,4710265849066,3,540,405
11/1/2000,2155173,<25,115,110411,4710085172696,2,40,38
11/1/2000,2154039,<25,115,110411,4710085172696,1,20,19
11/1/2000,2154039,<25,115,110402,4710088414052,1,46,48
11/1/2000,627573,30-34,115,100505,4710018031632,1,62,69
11/1/2000,2154039,<25,115,100312,723125481409,1,24,30
11/1/2000,1818819,<25,115,120112,4710885674802,1,33,40
11/1/2000,1818819,<25,115,130204,4710063312106,1,90,105
11/1/2000,469814,40-44,Unknown,110404,4713390600021,1,26,34
11/1/2000,1332933,55-59,115,100210,41419761748,1,56,69
11/1/2000,2154039,<25,115,110507,4710063131493,1,24,30
11/1/2000,1332933,55-59,115,100205,4901360224081,1,62,85
11/1/2000,1818819,<25,115,130306,4714567001641,1,33,42
11/1/2000,2154039,<25,115,130310,4902556125205,1,65,75
11/1/2000,1818819,<25,115,110411,4710085120628,1,20,19
11/1/2000,1332933,55-59,115,130204,4710063312168,1,112,123
11/1/2000,2154039,<25,115,100203,4710861100011,1,15,19
11/1/2000,2154039,<25,115,130308,4710670200407,1,17,22
11/1/2000,2155173,<25,115,100311,4710022102892,1,34,42
11/1/2000,2155173,<25,115,500206,4710114322115,1,47,72
11/1/2000,2154039,<25,115,100514,4710626521716,1,138,155
11/1/2000,2154039,<25,115,110401,4710088410382,1,44,55
11/1/2000,1818819,<25,115,120105,4719090106009,1,30,28
11/1/2000,2154039,<25,115,120103,4710011401135,1,23,29
11/1/2000,2154039,<25,115,130313,4711437000131,1,39,49
11/1/2000,2154039,<25,115,130206,4711080010112,1,34,40
11/1/2000,2154039,<25,115,110217,4719090900058,1,145,149
11/1/2000,151153,35-39,115,110504,4710323168238,1,20,24
11/1/2000,214544,45-49,115,110404,4710175567111,2,40,52
11/1/2000,191050,30-34,115,110507,723125488095,1,105,135
11/1/2000,214544,45-49,115,100312,37000440147,1,38,47
11/1/2000,1071115,25-29,115,530404,4710186184055,1,114,145
11/1/2000,689281,>65,115,100443,4710043105124,1,135,150
11/1/2000,191050,30-34,115,100510,4710088424655,1,32,47
11/1/2000,869287,50-54,115,712901,4902704244598,1,55,75
11/1/2000,1846546,,Unknown,120105,4719090105019,1,28,28
11/1/2000,1071115,25-29,115,130201,4710105045450,1,15,20
11/1/2000,191050,30-34,115,110410,4710088411792,2,48,60
11/1/2000,151153,35-39,115,110517,4710109770532,1,19,22
11/1/2000,151153,35-39,115,130315,4713985863176,1,28,33
11/1/2000,1846546,,Unknown,120105,4719090106009,2,60,56
11/1/2000,689281,>65,115,110411,4710085172696,3,60,57
11/1/2000,191050,30-34,115,110507,4710570000336,1,97,132
11/1/2000,869287,50-54,115,712902,4984824089341,1,55,70
11/1/2000,214544,45-49,115,110517,4710109770532,2,38,46
11/1/2000,1847994,35-39,221,501002,20556372,1,43,56
11/1/2000,1846546,,Unknown,110402,4710088414311,1,53,60
11/1/2000,230483,35-39,115,110401,4710088410139,1,43,39
11/1/2000,689281,>65,115,130316,4714061135910,1,55,65
11/1/2000,151153,35-39,115,130315,4714981010038,1,28,23
11/1/2000,1693478,25-29,Others,500210,4712425010255,2,228,218
11/1/2000,1846546,,Unknown,110404,4712789000039,1,36,44
11/1/2000,214544,45-49,115,110405,4713390600205,1,32,40
11/1/2000,1071115,25-29,115,130205,4710105045719,1,11,15
11/1/2000,861021,60-64,115,110401,4710088410139,1,43,39
11/1/2000,214544,45-49,115,110506,4710109770327,2,52,68
11/1/2000,1359015,35-39,221,110401,4710088410139,6,258,234
11/1/2000,1847994,35-39,221,120105,4710857000073,1,40,46
11/1/2000,1671186,40-44,115,120108,4710088443328,1,52,65
11/1/2000,861021,60-64,115,130204,4710105010182,1,48,54
11/1/2000,38317,>65,115,130315,4714981010038,2,56,48
11/1/2000,689281,>65,115,130106,4710583300089,1,41,50
11/1/2000,214544,45-49,115,100312,4710543511036,1,14,17
11/1/2000,1071115,25-29,115,100201,4710247005299,1,74,89
